time,open,high,low,close,volume
2018-02-05 20:00:00,1334.75,1341.55,1333.2,1339.6,18725
2018-02-06 00:00:00,1339.35,1340.8,1335.85,1340.55,12392
2018-02-06 04:00:00,1340.6,1346.0,1340.55,1343.25,15026
2018-02-06 08:00:00,1343.3,1344.55,1339.1,1343.15,13684
2018-02-06 12:00:00,1343.1,1344.55,1333.4,1333.95,15989
2018-02-06 16:00:00,1333.9,1335.45,1325.55,1327.65,24068
2018-02-06 20:00:00,1327.6,1329.65,1320.05,1324.45,11572
2018-02-07 00:00:00,1324.1,1329.5,1323.9,1329.1,6565
2018-02-07 04:00:00,1329.15,1330.7,1328.3,1329.65,6633
2018-02-07 08:00:00,1329.6,1332.25,1328.4,1328.5,8154
2018-02-07 12:00:00,1328.6,1329.1,1321.75,1322.4,9284
2018-02-07 16:00:00,1322.45,1325.6,1314.75,1315.8,18789
2018-02-07 20:00:00,1315.75,1318.5,1311.35,1318.3,11035
2018-02-08 00:00:00,1317.9,1319.15,1314.2,1316.85,6385
2018-02-08 04:00:00,1316.8,1316.9,1309.65,1311.6,8935
2018-02-08 08:00:00,1311.55,1313.6,1309.05,1310.2,8947
2018-02-08 12:00:00,1310.1,1315.5,1306.95,1314.9,11658
2018-02-08 16:00:00,1314.95,1322.15,1312.25,1319.75,19044
2018-02-08 20:00:00,1319.85,1320.35,1315.7,1318.4,13481
2018-02-09 00:00:00,1318.2,1322.65,1318.1,1319.25,6833
2018-02-09 04:00:00,1319.2,1319.55,1316.0,1317.8,8412
2018-02-09 08:00:00,1317.7,1320.4,1313.4,1316.05,9031
2018-02-09 12:00:00,1316.1,1318.0,1313.4,1315.85,11008
2018-02-09 16:00:00,1315.8,1319.0,1311.05,1312.4,24399
2018-02-09 20:00:00,1312.45,1317.6,1311.9,1315.65,15741
2018-02-12 00:00:00,1314.65,1327.05,1314.05,1323.7,5629
2018-02-12 04:00:00,1323.65,1326.05,1322.25,1323.4,4602
2018-02-12 08:00:00,1323.45,1324.2,1320.4,1321.25,6195
2018-02-12 12:00:00,1321.15,1321.75,1317.0,1319.2,6313
2018-02-12 16:00:00,1319.25,1326.1,1318.55,1324.65,13548
2018-02-12 20:00:00,1324.6,1325.6,1321.2,1322.9,5449
2018-02-13 00:00:00,1322.1,1324.8,1321.5,1323.1,4669
2018-02-13 04:00:00,1323.15,1329.15,1322.3,1326.3,4854
2018-02-13 08:00:00,1326.35,1329.85,1324.6,1328.5,8156
2018-02-13 12:00:00,1328.55,1330.95,1325.15,1325.8,7352
2018-02-13 16:00:00,1325.75,1329.55,1322.8,1327.3,11782
2018-02-13 20:00:00,1327.35,1329.85,1326.5,1329.0,4547
2018-02-14 00:00:00,1329.45,1333.7,1329.25,1332.15,4502
2018-02-14 04:00:00,1332.1,1336.85,1331.9,1334.75,6701
2018-02-14 08:00:00,1334.8,1334.95,1330.05,1330.25,5912
2018-02-14 12:00:00,1330.3,1332.3,1317.2,1327.5,11977
2018-02-14 16:00:00,1327.45,1349.3,1326.75,1349.05,24061
2018-02-14 20:00:00,1349.05,1355.45,1349.0,1350.25,9972
2018-02-15 00:00:00,1350.0,1355.0,1349.65,1352.25,6823
2018-02-15 04:00:00,1352.3,1355.15,1351.9,1354.2,5349
2018-02-15 08:00:00,1354.15,1357.1,1352.15,1354.6,9041
2018-02-15 12:00:00,1354.55,1354.75,1348.5,1352.65,9230
2018-02-15 16:00:00,1352.7,1354.35,1348.55,1351.2,15207
2018-02-15 20:00:00,1351.25,1355.1,1350.6,1353.1,6606
2018-02-16 00:00:00,1353.5,1354.75,1352.3,1354.3,3630
2018-02-16 04:00:00,1354.25,1359.9,1353.85,1358.3,8357
2018-02-16 08:00:00,1358.25,1361.65,1356.75,1359.9,6671
2018-02-16 12:00:00,1359.95,1360.55,1353.0,1355.25,9248
2018-02-16 16:00:00,1355.2,1356.6,1351.0,1353.6,14617
2018-02-16 20:00:00,1353.65,1354.0,1344.65,1347.45,8799
2018-02-19 00:00:00,1347.7,1351.0,1347.0,1350.3,4335
2018-02-19 04:00:00,1350.25,1351.35,1346.2,1346.5,3668
2018-02-19 08:00:00,1346.45,1349.15,1346.2,1347.2,4739
2018-02-19 12:00:00,1347.25,1348.75,1345.95,1346.6,4205
2018-02-19 16:00:00,1346.55,1348.55,1345.7,1346.55,5149
2018-02-20 00:00:00,1346.9,1348.1,1340.7,1341.4,4352
2018-02-20 04:00:00,1341.35,1343.05,1340.1,1340.65,3653
2018-02-20 08:00:00,1340.6,1340.6,1336.55,1337.5,6568
2018-02-20 12:00:00,1337.45,1341.0,1335.3,1336.35,6617
2018-02-20 16:00:00,1336.4,1343.2,1329.15,1329.4,13888
2018-02-20 20:00:00,1329.45,1331.75,1328.4,1329.3,5375
2018-02-21 00:00:00,1329.3,1330.65,1327.25,1327.85,3435
2018-02-21 04:00:00,1327.9,1330.4,1325.45,1327.15,5385
2018-02-21 08:00:00,1327.1,1330.0,1324.65,1329.55,6008
2018-02-21 12:00:00,1329.6,1330.05,1327.2,1329.9,6050
2018-02-21 16:00:00,1329.85,1332.85,1325.95,1329.55,12021
2018-02-21 20:00:00,1329.45,1336.1,1322.3,1324.4,16095
2018-02-22 00:00:00,1323.95,1326.95,1323.05,1324.75,4963
2018-02-22 04:00:00,1324.65,1325.15,1322.05,1323.45,4558
2018-02-22 08:00:00,1323.5,1324.2,1320.9,1322.8,6196
2018-02-22 12:00:00,1322.75,1327.0,1322.0,1326.95,8279
2018-02-22 16:00:00,1327.0,1331.85,1325.65,1329.95,11568
2018-02-22 20:00:00,1330.0,1332.0,1329.7,1331.85,5174
2018-02-23 00:00:00,1331.5,1332.05,1328.6,1330.8,3272
2018-02-23 04:00:00,1330.75,1330.9,1326.15,1327.6,4106
2018-02-23 08:00:00,1327.55,1329.75,1325.75,1327.85,5724
2018-02-23 12:00:00,1327.9,1331.6,1327.4,1329.05,6141
2018-02-23 16:00:00,1329.1,1330.55,1326.65,1330.15,8896
2018-02-23 20:00:00,1330.1,1330.2,1328.0,1328.85,3782
2018-02-26 00:00:00,1327.85,1335.15,1326.55,1333.65,5195
2018-02-26 04:00:00,1333.7,1339.7,1333.65,1339.65,5424
2018-02-26 08:00:00,1339.7,1341.0,1337.65,1340.1,5851
2018-02-26 12:00:00,1340.2,1340.75,1335.6,1336.25,5385
2018-02-26 16:00:00,1336.2,1336.35,1330.05,1332.35,10728
2018-02-26 20:00:00,1332.3,1333.55,1330.7,1332.9,3744
2018-02-27 00:00:00,1332.75,1336.6,1331.0,1335.65,4431
2018-02-27 04:00:00,1335.6,1336.25,1331.55,1333.0,4028
2018-02-27 08:00:00,1333.05,1334.65,1331.35,1333.65,4869
2018-02-27 12:00:00,1333.6,1334.05,1324.25,1328.0,8808
2018-02-27 16:00:00,1328.05,1329.9,1313.35,1315.4,17882
2018-02-27 20:00:00,1315.45,1318.8,1314.95,1318.3,5226
2018-02-28 00:00:00,1317.75,1318.95,1315.55,1317.5,4201
2018-02-28 04:00:00,1317.55,1318.3,1316.7,1317.85,3407
2018-02-28 08:00:00,1317.8,1321.25,1316.85,1320.95,5574
2018-02-28 12:00:00,1321.0,1321.25,1316.0,1317.45,6183
2018-02-28 16:00:00,1317.5,1322.5,1315.9,1319.2,10762
2018-02-28 20:00:00,1319.15,1319.55,1316.15,1318.1,5667
2018-03-01 00:00:00,1318.9,1319.2,1314.5,1316.05,4493
2018-03-01 04:00:00,1316.1,1316.35,1313.35,1313.55,3670
2018-03-01 08:00:00,1313.6,1315.2,1310.15,1310.7,6231
2018-03-01 12:00:00,1310.7,1311.9,1304.6,1310.25,8849
2018-03-01 16:00:00,1310.3,1312.85,1302.7,1309.6,18738
2018-03-01 20:00:00,1309.65,1321.0,1303.8,1317.15,15846
2018-03-02 00:00:00,1317.25,1318.25,1315.1,1317.65,4056
2018-03-02 04:00:00,1317.7,1319.15,1315.7,1318.35,4650
2018-03-02 08:00:00,1318.3,1318.6,1315.65,1316.35,5639
2018-03-02 12:00:00,1316.3,1325.15,1316.15,1324.95,9452
2018-03-02 16:00:00,1324.9,1325.4,1317.45,1320.55,13286
2018-03-02 20:00:00,1320.6,1323.7,1320.0,1322.2,5270
2018-03-05 00:00:00,1323.6,1326.6,1319.5,1325.85,4555
2018-03-05 04:00:00,1325.85,1327.0,1325.0,1326.15,3946
2018-03-05 08:00:00,1326.2,1327.75,1324.75,1325.6,6035
2018-03-05 12:00:00,1325.55,1326.4,1321.35,1321.45,5894
2018-03-05 16:00:00,1321.4,1322.9,1318.5,1319.2,8830
2018-03-05 20:00:00,1319.15,1320.55,1317.4,1319.85,4014
2018-03-06 00:00:00,1320.1,1323.0,1319.75,1322.5,3208
2018-03-06 04:00:00,1322.55,1324.15,1321.45,1322.95,3402
2018-03-06 08:00:00,1323.0,1324.5,1320.45,1324.2,5719
2018-03-06 12:00:00,1324.15,1332.15,1323.8,1332.05,9750
2018-03-06 16:00:00,1332.1,1338.4,1329.75,1332.8,13322
2018-03-06 20:00:00,1332.85,1336.05,1332.15,1334.35,4532
2018-03-07 00:00:00,1337.25,1340.45,1334.15,1334.25,7524
2018-03-07 04:00:00,1334.3,1336.35,1332.1,1332.7,5208
2018-03-07 08:00:00,1332.6,1335.15,1331.2,1333.25,6286
2018-03-07 12:00:00,1333.2,1333.75,1329.3,1331.25,8283
2018-03-07 16:00:00,1331.2,1331.55,1322.65,1325.65,12871
2018-03-07 20:00:00,1325.7,1327.9,1322.1,1325.4,5938
2018-03-08 00:00:00,1325.3,1327.3,1323.55,1326.85,3857
2018-03-08 04:00:00,1326.9,1328.05,1326.6,1326.9,3027
2018-03-08 08:00:00,1326.85,1328.95,1324.5,1325.1,5517
2018-03-08 12:00:00,1325.05,1326.7,1323.55,1325.4,7825
2018-03-08 16:00:00,1325.35,1326.25,1318.95,1321.75,11779
2018-03-08 20:00:00,1321.7,1322.6,1319.9,1322.2,5246
2018-03-09 00:00:00,1321.6,1321.9,1316.8,1317.25,4780
2018-03-09 04:00:00,1317.2,1318.4,1316.75,1318.35,3619
2018-03-09 08:00:00,1318.3,1320.4,1317.9,1318.95,4538
2018-03-09 12:00:00,1318.9,1321.35,1312.7,1315.85,10612
2018-03-09 16:00:00,1315.8,1325.1,1315.5,1322.9,14028
2018-03-09 20:00:00,1322.95,1324.2,1321.6,1323.4,5516
2018-03-12 00:00:00,1322.75,1323.55,1321.1,1323.35,3271
2018-03-12 04:00:00,1323.3,1324.1,1322.25,1322.55,3345
2018-03-12 08:00:00,1322.6,1323.45,1317.3,1317.6,5148
2018-03-12 12:00:00,1317.55,1319.4,1315.0,1317.35,6936
2018-03-12 16:00:00,1317.3,1321.1,1316.05,1320.45,7867
2018-03-12 20:00:00,1320.5,1324.05,1320.45,1322.95,3162
2018-03-13 00:00:00,1323.45,1325.65,1323.45,1323.8,2737
2018-03-13 04:00:00,1323.85,1323.95,1318.25,1320.15,3835
2018-03-13 08:00:00,1320.1,1321.4,1316.95,1318.55,5583
2018-03-13 12:00:00,1318.5,1327.2,1313.6,1325.45,12714
2018-03-13 16:00:00,1325.5,1328.25,1318.45,1326.65,13685
2018-03-13 20:00:00,1326.6,1327.8,1325.3,1326.25,3331
2018-03-14 00:00:00,1325.9,1327.2,1323.9,1326.6,3353
2018-03-14 04:00:00,1326.65,1329.95,1326.6,1328.7,3935
2018-03-14 08:00:00,1328.75,1328.75,1323.35,1324.3,6782
2018-03-14 12:00:00,1324.25,1328.45,1322.1,1323.65,9706
2018-03-14 16:00:00,1323.7,1325.65,1321.35,1324.65,9912
2018-03-14 20:00:00,1324.6,1325.85,1324.45,1324.6,3193
2018-03-15 00:00:00,1323.6,1327.35,1323.5,1326.65,3384
2018-03-15 04:00:00,1326.7,1327.85,1325.75,1326.25,3077
2018-03-15 08:00:00,1326.2,1326.3,1322.25,1323.25,5327
2018-03-15 12:00:00,1323.2,1323.8,1317.2,1318.8,9022
2018-03-15 16:00:00,1318.85,1319.45,1315.45,1319.15,10067
2018-03-15 20:00:00,1319.1,1319.3,1314.8,1316.1,3410
2018-03-16 00:00:00,1316.1,1316.45,1313.6,1315.6,3940
2018-03-16 04:00:00,1315.65,1317.4,1315.25,1317.2,2740
2018-03-16 08:00:00,1317.15,1320.45,1316.95,1319.8,4674
2018-03-16 12:00:00,1319.9,1321.7,1312.05,1313.15,8225
2018-03-16 16:00:00,1312.95,1314.45,1309.55,1313.85,10646
2018-03-16 20:00:00,1313.95,1314.2,1312.5,1314.0,2290
2018-03-19 00:00:00,1313.05,1313.7,1310.1,1311.55,3981
2018-03-19 04:00:00,1311.6,1312.55,1308.65,1309.75,3327
2018-03-19 08:00:00,1309.65,1311.95,1307.7,1311.45,4873
2018-03-19 12:00:00,1311.5,1314.1,1309.2,1313.35,8298
2018-03-19 16:00:00,1313.4,1319.55,1311.65,1317.85,10787
2018-03-19 20:00:00,1317.9,1318.5,1316.25,1316.75,3001
2018-03-20 00:00:00,1316.95,1318.2,1315.5,1316.05,3414
2018-03-20 04:00:00,1316.15,1317.3,1314.55,1315.2,3077
2018-03-20 08:00:00,1315.1,1316.85,1312.75,1313.05,6064
2018-03-20 12:00:00,1313.0,1313.45,1308.0,1309.5,8354
2018-03-20 16:00:00,1309.55,1313.25,1307.05,1312.2,9923
2018-03-20 20:00:00,1312.25,1312.55,1309.2,1311.1,2272
2018-03-21 00:00:00,1311.05,1313.15,1309.7,1313.15,2375
2018-03-21 04:00:00,1313.1,1314.45,1312.6,1313.1,2547
2018-03-21 08:00:00,1313.05,1317.8,1312.8,1316.5,5246
2018-03-21 12:00:00,1316.55,1323.45,1313.95,1320.4,10148
2018-03-21 16:00:00,1320.45,1326.55,1318.25,1323.6,11365
2018-03-21 20:00:00,1323.7,1336.6,1319.05,1332.0,17927
2018-03-22 00:00:00,1332.05,1334.8,1330.2,1330.8,4427
2018-03-22 04:00:00,1330.85,1331.2,1327.35,1328.05,3308
2018-03-22 08:00:00,1328.0,1333.8,1327.65,1328.85,7952
2018-03-22 12:00:00,1328.9,1332.6,1327.4,1330.0,10446
2018-03-22 16:00:00,1330.05,1332.15,1324.7,1326.75,13613
2018-03-22 20:00:00,1326.8,1330.15,1326.15,1328.75,4525
2018-03-23 00:00:00,1331.0,1339.0,1330.55,1337.55,6755
2018-03-23 04:00:00,1337.5,1339.05,1336.5,1338.2,4437
2018-03-23 08:00:00,1338.3,1343.15,1338.0,1342.25,10163
2018-03-23 12:00:00,1342.35,1348.7,1340.15,1347.6,11425
2018-03-23 16:00:00,1347.55,1350.15,1345.25,1347.3,13807
2018-03-23 20:00:00,1347.25,1348.7,1345.35,1347.1,4940
2018-03-26 00:00:00,1347.9,1350.85,1345.55,1346.05,4427
2018-03-26 04:00:00,1346.1,1349.1,1345.95,1348.1,4285
2018-03-26 08:00:00,1348.05,1348.05,1343.4,1347.55,6331
2018-03-26 12:00:00,1347.5,1349.6,1347.1,1347.7,6400
2018-03-26 16:00:00,1347.75,1355.85,1347.65,1355.25,12204
2018-03-26 20:00:00,1355.2,1355.45,1351.7,1353.45,5269
2018-03-27 00:00:00,1353.6,1353.8,1350.8,1351.05,3513
2018-03-27 04:00:00,1351.1,1355.2,1351.1,1353.7,5826
2018-03-27 08:00:00,1353.75,1356.8,1350.35,1351.25,8761
2018-03-27 12:00:00,1351.2,1351.3,1340.1,1342.45,10894
2018-03-27 16:00:00,1342.4,1345.85,1339.75,1344.9,12750
2018-03-27 20:00:00,1344.85,1345.6,1341.9,1344.65,7355
2018-03-28 00:00:00,1344.75,1345.75,1343.7,1345.65,2540
2018-03-28 04:00:00,1345.7,1346.9,1343.0,1343.35,4162
2018-03-28 08:00:00,1343.3,1344.25,1338.85,1341.65,8963
2018-03-28 12:00:00,1341.7,1341.7,1332.65,1335.15,9564
2018-03-28 16:00:00,1335.1,1336.25,1325.7,1328.05,14546
2018-03-28 20:00:00,1327.95,1328.95,1323.35,1324.85,6491
2018-03-29 00:00:00,1324.75,1326.9,1324.15,1326.05,2812
2018-03-29 04:00:00,1326.0,1328.1,1325.55,1327.8,4580
2018-03-29 08:00:00,1327.75,1328.25,1322.85,1324.1,7588
2018-03-29 12:00:00,1324.15,1326.5,1321.4,1322.75,7666
2018-03-29 16:00:00,1322.75,1325.15,1321.15,1322.85,11904
2018-03-29 20:00:00,1322.9,1326.45,1321.85,1325.1,4858
2018-04-02 00:00:00,1325.95,1327.45,1324.75,1326.65,2808
2018-04-02 04:00:00,1326.6,1330.25,1326.6,1329.45,4203
2018-04-02 08:00:00,1329.45,1332.4,1328.3,1331.7,4321
2018-04-02 12:00:00,1331.65,1335.45,1331.2,1334.55,5536
2018-04-02 16:00:00,1334.65,1340.25,1332.55,1339.25,13507
2018-04-02 20:00:00,1339.2,1344.85,1338.9,1341.1,8815
2018-04-03 00:00:00,1340.5,1342.45,1339.6,1340.65,2810
2018-04-03 04:00:00,1340.75,1340.75,1337.2,1338.35,4314
2018-04-03 08:00:00,1338.3,1342.0,1336.3,1337.1,7776
2018-04-03 12:00:00,1337.05,1341.1,1336.05,1338.3,7355
2018-04-03 16:00:00,1338.35,1338.4,1328.8,1333.9,14330
2018-04-03 20:00:00,1333.95,1334.8,1330.1,1332.55,5474
2018-04-04 00:00:00,1332.45,1333.5,1331.4,1332.4,2178
2018-04-04 04:00:00,1332.35,1335.85,1331.8,1335.1,4051
2018-04-04 08:00:00,1335.15,1344.95,1332.9,1341.9,10333
2018-04-04 12:00:00,1342.0,1348.2,1341.75,1347.05,11221
2018-04-04 16:00:00,1347.1,1347.55,1334.0,1336.25,15428
2018-04-04 20:00:00,1336.3,1337.1,1332.15,1333.3,6341
2018-04-05 00:00:00,1332.55,1334.85,1330.45,1330.55,2901
2018-04-05 04:00:00,1330.5,1331.9,1327.85,1328.4,3974
2018-04-05 08:00:00,1328.45,1329.35,1324.35,1326.05,6524
2018-04-05 12:00:00,1326.0,1330.65,1324.6,1325.4,8018
2018-04-05 16:00:00,1325.3,1329.65,1322.65,1324.85,14272
2018-04-05 20:00:00,1324.8,1327.05,1324.7,1326.4,3946
2018-04-06 00:00:00,1326.05,1332.25,1326.05,1330.55,4674
2018-04-06 04:00:00,1330.6,1333.2,1326.55,1327.75,5630
2018-04-06 08:00:00,1327.8,1328.5,1319.4,1323.95,8031
2018-04-06 12:00:00,1324.0,1331.0,1320.65,1328.35,12876
2018-04-06 16:00:00,1328.3,1335.4,1327.6,1331.35,20362
2018-04-06 20:00:00,1331.45,1333.95,1330.25,1332.7,6626
2018-04-09 00:00:00,1334.05,1334.05,1331.15,1331.4,3703
2018-04-09 04:00:00,1331.35,1333.35,1329.7,1332.4,4462
2018-04-09 08:00:00,1332.35,1333.4,1327.45,1328.85,8727
2018-04-09 12:00:00,1328.8,1333.8,1326.75,1333.6,7998
2018-04-09 16:00:00,1333.6,1336.8,1331.2,1335.2,11350
2018-04-09 20:00:00,1335.25,1337.9,1335.1,1336.1,6190
2018-04-10 00:00:00,1336.2,1338.25,1335.05,1337.7,3174
2018-04-10 04:00:00,1337.75,1337.8,1332.75,1333.85,5993
2018-04-10 08:00:00,1333.9,1337.75,1331.0,1336.3,8463
2018-04-10 12:00:00,1336.25,1339.1,1334.5,1337.45,8956
2018-04-10 16:00:00,1337.35,1340.85,1335.85,1339.45,13753
2018-04-10 20:00:00,1339.4,1342.55,1338.6,1339.15,6228
2018-04-11 00:00:00,1339.25,1342.65,1338.25,1341.6,2814
2018-04-11 04:00:00,1341.65,1341.75,1339.7,1341.7,3581
2018-04-11 08:00:00,1341.65,1345.35,1341.35,1343.2,7159
2018-04-11 12:00:00,1343.15,1355.15,1342.7,1352.5,14812
2018-04-11 16:00:00,1352.45,1365.2,1349.65,1358.2,20737
2018-04-11 20:00:00,1358.25,1358.6,1347.55,1353.15,12715
2018-04-12 00:00:00,1352.75,1353.15,1351.0,1351.55,2350
2018-04-12 04:00:00,1351.65,1352.55,1348.55,1349.45,6305
2018-04-12 08:00:00,1349.4,1352.15,1346.65,1346.75,8415
2018-04-12 12:00:00,1346.85,1348.85,1340.6,1343.2,14892
2018-04-12 16:00:00,1343.25,1345.5,1335.6,1337.9,17001
2018-04-12 20:00:00,1338.0,1339.85,1333.7,1334.9,7890
2018-04-13 00:00:00,1334.95,1338.45,1334.85,1337.65,2548
2018-04-13 04:00:00,1337.75,1340.95,1337.6,1340.35,3538
2018-04-13 08:00:00,1340.4,1341.8,1336.15,1341.05,8368
2018-04-13 12:00:00,1341.1,1341.3,1332.6,1338.55,8637
2018-04-13 16:00:00,1338.6,1347.1,1337.35,1346.5,16177
2018-04-13 20:00:00,1346.6,1346.85,1342.8,1345.15,6680
2018-04-16 00:00:00,1345.1,1345.7,1340.1,1343.8,4861
2018-04-16 04:00:00,1343.85,1348.6,1343.8,1345.9,5890
2018-04-16 08:00:00,1345.95,1346.4,1341.05,1345.1,8096
2018-04-16 12:00:00,1345.05,1346.55,1342.25,1345.55,9522
2018-04-16 16:00:00,1345.6,1350.45,1344.8,1347.9,13312
2018-04-16 20:00:00,1347.95,1348.1,1345.4,1345.65,4135
2018-04-17 00:00:00,1345.6,1348.85,1345.55,1348.2,2468
2018-04-17 04:00:00,1348.25,1349.3,1343.65,1344.65,4387
2018-04-17 08:00:00,1344.6,1348.8,1340.65,1342.3,9049
2018-04-17 12:00:00,1342.25,1343.9,1337.55,1338.75,8169
2018-04-17 16:00:00,1338.65,1346.9,1338.15,1346.75,14280
2018-04-17 20:00:00,1346.8,1347.7,1345.7,1347.2,5022
2018-04-18 00:00:00,1347.3,1347.5,1344.55,1344.95,2623
2018-04-18 04:00:00,1345.0,1345.2,1342.75,1343.4,3731
2018-04-18 08:00:00,1343.45,1346.85,1342.2,1344.25,8687
2018-04-18 12:00:00,1344.2,1353.6,1343.3,1353.1,11368
2018-04-18 16:00:00,1353.0,1355.65,1348.2,1351.75,14598
2018-04-18 20:00:00,1351.85,1351.95,1347.45,1349.25,5602
2018-04-19 00:00:00,1349.05,1351.4,1348.3,1348.95,2807
2018-04-19 04:00:00,1349.05,1353.0,1347.9,1351.6,5120
2018-04-19 08:00:00,1351.55,1354.65,1350.75,1352.25,9603
2018-04-19 12:00:00,1352.2,1352.45,1344.8,1347.75,12464
2018-04-19 16:00:00,1347.85,1349.05,1340.85,1346.4,19410
2018-04-19 20:00:00,1346.5,1346.9,1344.0,1345.75,6434
2018-04-20 00:00:00,1345.65,1346.1,1343.3,1344.7,2497
2018-04-20 04:00:00,1344.75,1345.65,1341.5,1342.25,4416
2018-04-20 08:00:00,1342.2,1344.4,1340.35,1341.35,8598
2018-04-20 12:00:00,1341.3,1344.2,1339.2,1339.35,8781
2018-04-20 16:00:00,1339.25,1340.6,1334.85,1337.65,15425
2018-04-20 20:00:00,1337.75,1337.85,1335.05,1335.45,3924
2018-04-23 00:00:00,1334.75,1335.35,1331.35,1333.25,3672
2018-04-23 04:00:00,1333.2,1334.75,1332.2,1333.95,4278
2018-04-23 08:00:00,1333.9,1335.5,1328.85,1328.95,9007
2018-04-23 12:00:00,1329.0,1329.45,1323.8,1325.6,10509
2018-04-23 16:00:00,1325.7,1326.5,1322.1,1323.5,13938
2018-04-23 20:00:00,1323.55,1325.3,1322.0,1324.8,5620
2018-04-24 00:00:00,1324.45,1326.6,1323.75,1325.9,2149
2018-04-24 04:00:00,1325.95,1328.0,1321.95,1326.5,5873
2018-04-24 08:00:00,1326.45,1328.45,1324.45,1327.55,7470
2018-04-24 12:00:00,1327.6,1327.9,1323.3,1324.9,8346
2018-04-24 16:00:00,1324.95,1332.45,1323.9,1331.8,17197
2018-04-24 20:00:00,1331.85,1332.6,1329.8,1330.8,6618
2018-04-25 00:00:00,1329.95,1331.95,1329.4,1330.65,2338
2018-04-25 04:00:00,1330.6,1330.65,1326.8,1327.35,3862
2018-04-25 08:00:00,1327.3,1327.4,1322.9,1325.0,8044
2018-04-25 12:00:00,1324.95,1325.65,1318.65,1320.55,9918
2018-04-25 16:00:00,1320.45,1322.85,1319.1,1322.2,12511
2018-04-25 20:00:00,1322.25,1323.85,1321.15,1322.95,5255
2018-04-26 00:00:00,1323.1,1324.0,1320.5,1323.25,2870
2018-04-26 04:00:00,1323.2,1324.55,1321.9,1323.3,3690
2018-04-26 08:00:00,1323.35,1326.5,1321.9,1322.25,8509
2018-04-26 12:00:00,1322.3,1325.7,1321.3,1324.65,13004
2018-04-26 16:00:00,1324.7,1325.55,1315.15,1317.5,17087
2018-04-26 20:00:00,1317.45,1317.95,1316.25,1317.05,4657
2018-04-27 00:00:00,1317.1,1318.1,1316.35,1316.85,1852
2018-04-27 04:00:00,1316.9,1318.15,1315.5,1317.6,3592
2018-04-27 08:00:00,1317.65,1319.05,1315.15,1316.3,7350
2018-04-27 12:00:00,1316.35,1322.4,1316.3,1321.1,10426
2018-04-27 16:00:00,1321.0,1323.75,1320.15,1321.65,13162
2018-04-27 20:00:00,1321.75,1325.15,1321.35,1322.95,4239
2018-04-30 00:00:00,1323.55,1325.5,1322.25,1324.3,1777
2018-04-30 04:00:00,1324.3,1324.8,1320.95,1321.55,2510
2018-04-30 08:00:00,1321.6,1322.2,1316.35,1317.15,7511
2018-04-30 12:00:00,1317.1,1317.45,1312.35,1313.8,7743
2018-04-30 16:00:00,1313.85,1318.05,1310.05,1317.0,14511
2018-04-30 20:00:00,1316.95,1320.6,1314.15,1315.0,6593
2018-05-01 00:00:00,1315.15,1316.3,1314.55,1314.95,1574
2018-05-01 04:00:00,1315.0,1315.05,1311.75,1312.15,2387
2018-05-01 08:00:00,1312.1,1312.65,1308.4,1308.7,5159
2018-05-01 12:00:00,1308.75,1310.25,1306.6,1307.95,7156
2018-05-01 16:00:00,1307.9,1308.95,1301.6,1307.0,15414
2018-05-01 20:00:00,1306.95,1307.3,1303.65,1304.0,5882
2018-05-02 00:00:00,1303.7,1307.45,1303.7,1306.25,2646
2018-05-02 04:00:00,1306.15,1311.8,1306.0,1310.15,4664
2018-05-02 08:00:00,1310.1,1311.55,1307.55,1309.9,7523
2018-05-02 12:00:00,1309.95,1311.2,1307.85,1308.9,8013
2018-05-02 16:00:00,1308.85,1309.4,1304.0,1305.2,13773
2018-05-02 20:00:00,1305.2,1313.6,1303.8,1304.95,15876
2018-05-03 00:00:00,1304.6,1308.4,1304.55,1308.3,2184
2018-05-03 04:00:00,1308.4,1310.35,1307.25,1309.45,4622
2018-05-03 08:00:00,1309.4,1311.05,1306.45,1310.3,8172
2018-05-03 12:00:00,1310.2,1318.05,1309.6,1315.45,11877
2018-05-03 16:00:00,1315.4,1316.3,1311.6,1312.5,18271
2018-05-03 20:00:00,1312.45,1315.0,1310.6,1312.15,6557
2018-05-04 00:00:00,1312.05,1313.5,1311.2,1312.0,1882
2018-05-04 04:00:00,1311.95,1314.3,1311.6,1312.65,2844
2018-05-04 08:00:00,1312.6,1313.65,1308.6,1308.7,7753
2018-05-04 12:00:00,1308.65,1315.4,1308.5,1313.1,11632
2018-05-04 16:00:00,1313.15,1313.6,1307.8,1313.2,18198
2018-05-04 20:00:00,1313.3,1315.05,1312.8,1314.6,4674
2018-05-07 00:00:00,1314.85,1317.85,1313.35,1317.35,2939
2018-05-07 04:00:00,1317.45,1319.15,1315.85,1315.95,4416
2018-05-07 08:00:00,1316.0,1316.05,1311.4,1313.45,6004
2018-05-07 12:00:00,1313.5,1314.8,1310.05,1312.9,7749
2018-05-07 16:00:00,1312.95,1315.5,1311.2,1313.7,10680
2018-05-07 20:00:00,1313.75,1314.65,1312.7,1314.15,4841
2018-05-08 00:00:00,1313.6,1316.9,1313.4,1315.5,2633
2018-05-08 04:00:00,1315.55,1315.7,1310.75,1311.25,4387
2018-05-08 08:00:00,1311.15,1314.7,1310.55,1311.15,9001
2018-05-08 12:00:00,1311.1,1311.9,1308.0,1309.8,8911
