<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.13	05:00:00	2687.367	2689.414	2685.147	2688.349	2954	0	159
2024.12.13	06:00:00	2688.513	2690.527	2683.337	2689.585	3145	0	159
2024.12.13	07:00:00	2689.638	2690.158	2681.111	2683.202	3178	0	159
2024.12.13	08:00:00	2682.994	2684.782	2674.453	2675.025	3364	0	159
2024.12.13	09:00:00	2674.846	2677.000	2667.517	2668.896	3595	0	159
2024.12.13	10:00:00	2669.075	2670.075	2665.147	2666.731	3182	0	159
2024.12.13	11:00:00	2666.787	2669.497	2664.377	2664.993	3133	0	159
2024.12.13	12:00:00	2664.800	2672.695	2662.851	2672.416	3379	0	159
2024.12.13	13:00:00	2672.434	2672.877	2659.614	2662.196	3962	0	159
2024.12.13	14:00:00	2661.956	2664.060	2657.370	2660.133	3916	0	159
2024.12.13	15:00:00	2660.122	2662.606	2654.582	2659.888	3767	0	159
2024.12.13	16:00:00	2659.811	2664.566	2658.729	2662.046	3370	0	159
2024.12.13	17:00:00	2662.285	2662.285	2655.620	2656.368	3058	0	159
2024.12.13	18:00:00	2656.351	2657.105	2652.145	2654.182	3118	0	159
2024.12.13	19:00:00	2654.350	2655.307	2652.290	2653.040	2791	0	159
2024.12.13	20:00:00	2652.972	2653.522	2646.431	2647.825	2979	0	159
2024.12.13	21:00:00	2647.638	2649.889	2646.046	2648.392	2324	0	159
2024.12.15	23:00:00	2649.414	2653.127	2648.804	2651.479	1932	0	159
2024.12.16	00:00:00	2651.484	2651.759	2643.497	2647.072	2516	0	159
2024.12.16	01:00:00	2647.098	2655.608	2646.803	2653.423	3350	0	159
2024.12.16	02:00:00	2653.427	2654.716	2650.458	2651.861	2938	0	159
2024.12.16	03:00:00	2651.832	2655.588	2651.697	2653.871	2730	0	159
2024.12.16	04:00:00	2653.874	2654.524	2651.960	2652.802	2302	0	159
2024.12.16	05:00:00	2652.760	2653.455	2649.545	2652.792	2839	0	159
2024.12.16	06:00:00	2652.794	2654.827	2652.091	2653.714	2673	0	159
2024.12.16	07:00:00	2653.720	2655.868	2651.693	2653.690	2799	0	159
2024.12.16	08:00:00	2653.536	2662.043	2652.310	2658.022	5404	0	80
2024.12.16	09:00:00	2657.965	2660.123	2655.753	2658.187	6380	0	159
2024.12.16	10:00:00	2658.193	2661.137	2657.917	2658.902	6117	0	159
2024.12.16	11:00:00	2658.864	2664.168	2657.738	2663.542	6381	0	159
2024.12.16	12:00:00	2663.579	2664.447	2657.412	2659.941	6854	0	159
2024.12.16	13:00:00	2659.968	2664.259	2658.840	2661.970	11387	0	159
2024.12.16	14:00:00	2662.005	2663.035	2654.098	2654.841	11395	0	159
2024.12.16	15:00:00	2654.879	2656.937	2650.833	2654.472	10698	0	159
2024.12.16	16:00:00	2654.438	2655.801	2648.477	2652.195	7596	0	159
2024.12.16	17:00:00	2652.156	2655.420	2651.687	2652.153	5668	0	159
2024.12.16	18:00:00	2652.112	2655.669	2651.337	2655.337	5186	0	159
2024.12.16	19:00:00	2655.367	2655.780	2652.036	2653.299	4327	0	159
2024.12.16	20:00:00	2653.258	2653.609	2651.931	2652.742	4198	0	159
2024.12.16	21:00:00	2652.781	2653.104	2651.460	2652.850	2383	0	159
2024.12.16	23:00:00	2652.485	2653.006	2651.608	2651.744	2328	0	159
2024.12.17	00:00:00	2651.762	2655.496	2651.122	2655.240	3677	0	159
2024.12.17	01:00:00	2655.207	2658.611	2654.313	2658.015	7087	0	159
2024.12.17	02:00:00	2657.979	2658.593	2653.940	2654.973	5757	0	159
2024.12.17	03:00:00	2654.976	2656.214	2651.289	2653.616	5118	0	159
2024.12.17	04:00:00	2653.578	2655.328	2650.858	2651.688	3561	0	160
2024.12.17	05:00:00	2651.686	2654.823	2649.000	2653.791	6288	0	159
2024.12.17	06:00:00	2653.824	2654.646	2646.417	2648.861	7296	0	159
2024.12.17	07:00:00	2648.836	2657.093	2648.107	2653.753	6029	0	159
2024.12.17	08:00:00	2653.727	2653.736	2641.477	2644.234	9343	0	159
2024.12.17	09:00:00	2644.246	2646.121	2637.979	2639.781	11357	0	159
2024.12.17	10:00:00	2639.745	2643.268	2638.115	2638.115	7589	0	159
2024.12.17	11:00:00	2638.154	2642.516	2636.207	2642.187	6670	0	159
2024.12.17	12:00:00	2642.208	2645.538	2640.682	2642.741	6912	0	159
2024.12.17	13:00:00	2642.712	2646.944	2634.732	2637.125	15093	0	159
2024.12.17	14:00:00	2637.139	2642.076	2632.966	2636.726	15559	0	159
2024.12.17	15:00:00	2636.759	2642.953	2635.931	2640.160	10739	0	159
2024.12.17	16:00:00	2640.241	2641.520	2636.659	2638.884	8451	0	159
2024.12.17	17:00:00	2638.848	2647.033	2637.843	2646.001	6403	0	159
2024.12.17	18:00:00	2646.041	2649.079	2644.991	2647.329	5431	0	159
2024.12.17	19:00:00	2647.327	2648.256	2645.181	2645.385	4042	0	159
2024.12.17	20:00:00	2645.428	2646.923	2643.083	2643.605	4407	0	159
2024.12.17	21:00:00	2643.645	2646.364	2643.552	2645.968	2492	0	160
2024.12.17	23:00:00	2645.944	2647.681	2644.807	2647.378	2167	0	160
2024.12.18	00:00:00	2647.365	2650.365	2646.558	2650.002	3798	0	159
2024.12.18	01:00:00	2650.080	2651.700	2648.017	2651.008	6923	0	159
2024.12.18	02:00:00	2651.014	2651.031	2646.961	2647.424	5331	0	159
2024.12.18	03:00:00	2647.390	2648.910	2645.204	2645.669	4894	0	159
2024.12.18	04:00:00	2645.632	2645.964	2642.666	2645.104	4195	0	159
2024.12.18	05:00:00	2645.105	2649.551	2643.886	2647.463	4984	0	159
2024.12.18	06:00:00	2647.425	2647.945	2644.522	2646.673	5635	0	159
2024.12.18	07:00:00	2646.669	2647.375	2643.330	2644.610	5104	0	159
2024.12.18	08:00:00	2644.585	2649.734	2642.074	2647.977	6773	0	159
2024.12.18	09:00:00	2647.940	2649.277	2645.533	2646.857	5886	0	159
2024.12.18	10:00:00	2646.851	2649.417	2646.126	2648.463	4459	0	159
2024.12.18	11:00:00	2648.440	2649.434	2645.808	2646.096	4334	0	159
2024.12.18	12:00:00	2646.106	2647.723	2643.412	2644.061	4612	0	159
2024.12.18	13:00:00	2644.009	2647.568	2641.015	2643.977	9096	0	159
2024.12.18	14:00:00	2643.940	2644.991	2636.893	2638.009	11202	0	159
2024.12.18	15:00:00	2637.968	2638.309	2633.694	2638.145	8700	0	159
2024.12.18	16:00:00	2638.109	2639.502	2633.028	2634.699	6919	0	159
2024.12.18	17:00:00	2634.737	2639.991	2634.536	2636.038	5773	0	160
2024.12.18	18:00:00	2636.083	2638.932	2635.295	2637.140	5119	0	159
2024.12.18	19:00:00	2636.994	2637.000	2604.035	2604.543	30369	0	159
2024.12.18	20:00:00	2604.581	2609.313	2587.166	2592.419	25198	0	159
2024.12.18	21:00:00	2592.468	2595.362	2583.720	2585.955	9226	0	159
2024.12.18	23:00:00	2583.929	2592.310	2583.382	2588.225	6292	0	159
2024.12.19	00:00:00	2588.256	2597.183	2587.957	2595.360	6942	0	159
2024.12.19	01:00:00	2595.317	2618.118	2593.338	2611.966	17087	0	159
2024.12.19	02:00:00	2611.965	2613.955	2606.285	2612.162	10700	0	159
2024.12.19	03:00:00	2612.203	2613.451	2607.619	2610.455	6979	0	159
2024.12.19	04:00:00	2610.479	2611.570	2606.918	2609.163	5240	0	159
2024.12.19	05:00:00	2609.130	2610.631	2606.553	2607.205	5440	0	159
2024.12.19	06:00:00	2607.165	2614.259	2603.318	2612.899	7586	0	159
2024.12.19	07:00:00	2612.948	2622.636	2611.780	2616.515	10513	0	159
2024.12.19	08:00:00	2616.555	2619.269	2613.213	2618.458	8456	0	159
2024.12.19	09:00:00	2618.450	2622.914	2618.379	2620.369	8432	0	159
2024.12.19	10:00:00	2620.379	2626.430	2617.347	2619.438	8026	0	159
2024.12.19	11:00:00	2619.430	2621.978	2616.114	2616.810	6700	0	159
2024.12.19	12:00:00	2616.771	2616.771	2604.350	2606.234	9847	0	159
2024.12.19	13:00:00	2606.200	2606.271	2595.254	2596.290	17489	0	159
2024.12.19	14:00:00	2596.224	2600.807	2591.837	2592.617	18110	0	159
2024.12.19	15:00:00	2592.463	2595.944	2586.951	2588.446	14785	0	159
2024.12.19	16:00:00	2588.401	2596.652	2587.134	2591.653	11315	0	159
2024.12.19	17:00:00	2591.698	2594.222	2590.658	2592.565	7951	0	159
2024.12.19	18:00:00	2592.610	2599.903	2591.872	2599.690	8429	0	159
2024.12.19	19:00:00	2599.636	2600.993	2596.645	2596.788	6602	0	159
2024.12.19	20:00:00	2596.832	2600.343	2596.437	2596.894	6557	0	159
2024.12.19	21:00:00	2596.857	2597.055	2593.134	2593.993	3099	0	159
2024.12.19	23:00:00	2594.706	2595.912	2592.307	2593.519	2641	0	159
2024.12.20	00:00:00	2593.496	2595.331	2590.526	2590.869	3925	0	160
2024.12.20	01:00:00	2590.895	2603.885	2589.593	2603.775	10895	0	159
2024.12.20	02:00:00	2603.807	2604.033	2595.462	2597.071	9109	0	159
2024.12.20	03:00:00	2597.062	2599.073	2595.702	2598.471	5126	0	159
2024.12.20	04:00:00	2598.467	2601.012	2597.390	2597.963	4159	0	159
2024.12.20	05:00:00	2597.962	2601.292	2596.422	2600.275	4927	0	159
2024.12.20	06:00:00	2600.240	2605.388	2598.883	2604.757	6388	0	159
2024.12.20	07:00:00	2604.720	2607.516	2602.343	2606.253	6212	0	159
2024.12.20	08:00:00	2606.285	2607.695	2604.337	2605.531	7800	0	159
2024.12.20	09:00:00	2605.493	2606.717	2603.115	2605.094	6860	0	159
2024.12.20	10:00:00	2605.111	2606.943	2604.027	2604.219	5594	0	159
2024.12.20	11:00:00	2604.202	2604.821	2600.041	2603.694	5863	0	159
2024.12.20	12:00:00	2603.668	2606.195	2602.109	2603.487	6179	0	159
2024.12.20	13:00:00	2603.485	2614.155	2600.340	2609.566	12935	0	159
2024.12.20	14:00:00	2609.527	2618.344	2608.419	2617.226	16634	0	159
2024.12.20	15:00:00	2617.187	2631.214	2616.416	2630.314	16856	0	159
2024.12.20	16:00:00	2630.351	2631.875	2622.293	2625.219	12874	0	159
2024.12.20	17:00:00	2625.246	2627.529	2622.142	2625.547	8918	0	159
2024.12.20	18:00:00	2625.523	2627.373	2623.400	2626.105	9669	0	159
2024.12.20	19:00:00	2626.072	2629.318	2624.929	2627.881	6956	0	159
2024.12.20	20:00:00	2627.845	2628.120	2622.193	2622.786	8736	0	159
2024.12.20	21:00:00	2622.750	2624.034	2619.202	2622.643	2194	0	64
2024.12.22	23:00:00	2623.329	2624.924	2621.740	2624.293	1851	0	159
2024.12.23	00:00:00	2624.398	2625.199	2617.498	2621.649	2514	0	159
2024.12.23	01:00:00	2621.602	2624.163	2618.414	2620.806	3111	0	159
2024.12.23	02:00:00	2620.793	2627.446	2620.523	2625.922	2885	0	159
2024.12.23	03:00:00	2626.190	2626.922	2622.305	2624.095	2666	0	159
2024.12.23	04:00:00	2624.106	2626.389	2623.863	2625.510	2263	0	159
2024.12.23	05:00:00	2625.771	2629.236	2624.971	2626.670	2621	0	159
2024.12.23	06:00:00	2626.636	2633.005	2624.537	2631.564	2845	0	159
2024.12.23	07:00:00	2631.588	2633.241	2629.439	2630.230	2738	0	64
2024.12.23	08:00:00	2630.184	2632.093	2626.038	2629.857	6819	0	159
2024.12.23	09:00:00	2629.833	2630.730	2625.991	2626.436	5693	0	159
2024.12.23	10:00:00	2626.399	2626.908	2618.993	2619.491	6795	0	159
2024.12.23	11:00:00	2619.453	2620.101	2612.959	2616.260	6981	0	159
2024.12.23	12:00:00	2616.292	2618.688	2614.065	2615.065	6626	0	159
2024.12.23	13:00:00	2615.036	2619.865	2613.945	2617.306	8698	0	159
2024.12.23	14:00:00	2617.335	2619.898	2613.630	2615.719	9252	0	159
2024.12.23	15:00:00	2615.717	2616.665	2609.253	2609.762	12166	0	159
2024.12.23	16:00:00	2609.798	2616.097	2608.078	2615.942	11084	0	159
2024.12.23	17:00:00	2615.978	2616.609	2610.646	2611.223	7813	0	159
2024.12.23	18:00:00	2611.194	2612.792	2609.915	2610.417	6276	0	159
2024.12.23	19:00:00	2610.457	2612.550	2609.580	2611.084	4764	0	159
2024.12.23	20:00:00	2611.129	2612.596	2609.147	2610.830	4401	0	159
2024.12.23	21:00:00	2610.868	2613.782	2610.227	2613.420	2031	0	159
2024.12.23	23:00:00	2613.786	2617.043	2613.087	2615.492	2977	0	160
2024.12.24	00:00:00	2615.546	2617.386	2613.507	2616.716	3107	0	159
2024.12.24	01:00:00	2616.758	2618.000	2614.501	2617.605	6265	0	159
2024.12.24	02:00:00	2617.558	2619.928	2616.713	2616.915	4877	0	159
2024.12.24	03:00:00	2616.879	2618.697	2615.681	2618.697	4182	0	159
2024.12.24	04:00:00	2618.729	2620.482	2618.248	2620.192	3587	0	159
2024.12.24	05:00:00	2620.235	2621.405	2618.343	2619.274	4473	0	159
2024.12.24	06:00:00	2619.233	2619.778	2616.422	2618.982	5036	0	159
2024.12.24	07:00:00	2618.975	2621.447	2617.949	2618.459	4618	0	159
2024.12.24	08:00:00	2618.503	2619.808	2616.818	2617.395	4589	0	159
2024.12.24	09:00:00	2617.360	2618.337	2613.362	2613.551	4721	0	159
2024.12.24	10:00:00	2613.551	2617.907	2613.088	2615.573	4728	0	159
2024.12.24	11:00:00	2615.536	2616.263	2612.376	2615.152	4351	0	159
2024.12.24	12:00:00	2615.199	2616.407	2612.526	2613.786	5308	0	159
2024.12.24	13:00:00	2613.747	2614.720	2611.310	2614.227	7276	0	159
2024.12.24	14:00:00	2614.269	2617.266	2610.105	2610.933	8072	0	159
2024.12.24	15:00:00	2610.921	2613.474	2610.019	2611.664	7831	0	159
2024.12.24	16:00:00	2611.700	2617.811	2611.492	2615.955	6421	0	159
2024.12.24	17:00:00	2615.905	2619.335	2615.183	2617.072	9363	0	159
2024.12.24	18:00:00	2617.134	2617.884	2614.854	2616.713	2180	0	159
2024.12.25	23:00:00	2615.621	2620.115	2615.371	2618.656	2414	0	160
2024.12.26	00:00:00	2618.647	2622.797	2618.614	2621.538	3302	0	159
2024.12.26	01:00:00	2621.575	2627.787	2620.804	2626.656	6511	0	159
2024.12.26	02:00:00	2626.633	2627.859	2625.776	2627.538	4135	0	159
2024.12.26	03:00:00	2627.568	2629.113	2625.718	2626.893	4425	0	160
2024.12.26	04:00:00	2626.902	2629.252	2626.298	2627.378	3116	0	159
2024.12.26	05:00:00	2627.383	2628.337	2625.977	2626.423	4118	0	159
2024.12.26	06:00:00	2626.324	2627.365	2624.623	2626.155	3912	0	159
2024.12.26	07:00:00	2626.183	2629.713	2623.599	2625.413	4620	0	159
2024.12.26	08:00:00	2625.398	2629.042	2625.132	2627.474	4731	0	159
2024.12.26	09:00:00	2627.467	2628.294	2625.832	2627.368	3496	0	160
2024.12.26	10:00:00	2627.411	2629.395	2626.742	2628.716	3733	0	159
2024.12.26	11:00:00	2628.718	2630.019	2627.782	2627.882	4258	0	160
2024.12.26	12:00:00	2627.855	2628.458	2624.640	2626.686	4920	0	159
2024.12.26	13:00:00	2626.646	2631.163	2621.696	2623.111	9569	0	159
2024.12.26	14:00:00	2623.123	2630.139	2622.474	2629.979	8166	0	159
2024.12.26	15:00:00	2629.964	2639.177	2629.066	2636.479	8505	0	159
2024.12.26	16:00:00	2636.527	2636.838	2631.503	2632.118	7051	0	159
2024.12.26	17:00:00	2632.157	2632.263	2627.885	2629.355	6164	0	159
2024.12.26	18:00:00	2629.314	2635.975	2629.183	2634.761	6623	0	159
2024.12.26	19:00:00	2634.735	2635.810	2632.718	2634.951	4598	0	159
2024.12.26	20:00:00	2634.875	2636.162	2633.748	2634.403	5841	0	159
2024.12.26	21:00:00	2634.433	2634.624	2633.117	2633.486	2587	0	159
2024.12.26	23:00:00	2628.460	2634.490	2624.659	2632.684	3803	0	159
2024.12.27	00:00:00	2632.689	2634.050	2631.303	2631.387	3057	0	159
2024.12.27	01:00:00	2631.351	2633.866	2630.624	2632.140	6019	0	159
2024.12.27	02:00:00	2632.056	2633.674	2628.886	2632.932	5381	0	159
2024.12.27	03:00:00	2632.932	2635.512	2631.647	2633.706	5479	0	159
2024.12.27	04:00:00	2633.744	2633.965	2631.987	2633.497	3414	0	159
2024.12.27	05:00:00	2633.514	2634.179	2631.338	2631.342	3933	0	159
2024.12.27	06:00:00	2631.311	2637.029	2631.250	2634.690	5507	0	159
2024.12.27	07:00:00	2634.748	2638.314	2633.127	2633.638	5984	0	159
2024.12.27	08:00:00	2633.599	2633.599	2626.072	2626.195	6507	0	159
2024.12.27	09:00:00	2626.198	2627.707	2623.635	2624.044	4852	0	159
2024.12.27	10:00:00	2624.011	2628.063	2623.452	2626.676	5031	0	159
2024.12.27	11:00:00	2626.711	2628.856	2625.101	2628.642	4768	0	159
2024.12.27	12:00:00	2628.638	2631.550	2625.657	2626.203	5684	0	159
2024.12.27	13:00:00	2626.259	2627.304	2618.056	2618.778	11338	0	159
2024.12.27	14:00:00	2618.828	2619.414	2611.608	2615.761	13017	0	159
2024.12.27	15:00:00	2615.718	2619.518	2612.897	2618.134	10754	0	159
2024.12.27	16:00:00	2618.174	2619.801	2615.257	2617.891	7449	0	159
2024.12.27	17:00:00	2617.937	2618.303	2614.117	2615.839	7505	0	159
2024.12.27	18:00:00	2615.877	2620.148	2615.287	2618.689	5635	0	159
2024.12.27	19:00:00	2618.712	2621.397	2617.417	2620.685	4602	0	159
2024.12.27	20:00:00	2620.719	2620.851	2612.724	2615.499	6209	0	159
2024.12.27	21:00:00	2615.458	2621.980	2615.320	2621.623	3577	0	159
2024.12.29	23:00:00	2621.977	2626.167	2621.632	2624.035	4006	0	159
2024.12.30	00:00:00	2624.080	2625.489	2621.486	2622.555	3329	0	159
2024.12.30	01:00:00	2622.592	2626.857	2622.103	2624.346	7616	0	159
2024.12.30	02:00:00	2624.359	2625.466	2622.360	2623.965	5103	0	159
2024.12.30	03:00:00	2623.930	2628.157	2623.161	2626.579	4510	0	159
2024.12.30	04:00:00	2626.567	2626.567	2621.488	2622.243	3640	0	159
2024.12.30	05:00:00	2622.205	2624.192	2620.457	2623.748	4795	0	159
2024.12.30	06:00:00	2623.708	2624.674	2618.319	2619.131	5510	0	159
2024.12.30	07:00:00	2619.098	2620.010	2615.813	2616.784	5181	0	159
2024.12.30	08:00:00	2616.750	2617.456	2609.234	2611.870	6652	0	159
2024.12.30	09:00:00	2611.935	2617.520	2611.404	2612.820	5941	0	159
2024.12.30	10:00:00	2612.823	2615.243	2610.515	2610.564	5282	0	159
2024.12.30	11:00:00	2610.529	2618.710	2609.092	2616.332	5656	0	159
2024.12.30	12:00:00	2616.332	2622.509	2615.657	2621.556	4861	0	159
2024.12.30	13:00:00	2621.529	2622.635	2606.456	2606.716	10983	0	159
2024.12.30	14:00:00	2606.679	2613.773	2605.349	2611.517	11426	0	159
2024.12.30	15:00:00	2611.550	2611.696	2599.558	2601.599	13822	0	159
2024.12.30	16:00:00	2601.613	2602.793	2596.042	2599.729	9285	0	159
2024.12.30	17:00:00	2599.783	2605.558	2599.783	2605.141	7360	0	159
2024.12.30	18:00:00	2605.181	2606.747	2603.400	2606.125	5990	0	159
2024.12.30	19:00:00	2606.120	2608.390	2603.638	2607.153	5069	0	159
2024.12.30	20:00:00	2607.169	2609.518	2606.426	2607.789	5091	0	159
2024.12.30	21:00:00	2607.816	2608.027	2605.828	2606.303	2132	0	160
2024.12.30	23:00:00	2606.636	2607.317	2603.865	2606.677	2237	0	159
2024.12.31	00:00:00	2606.717	2608.678	2605.003	2607.727	2383	0	159
2024.12.31	01:00:00	2607.702	2611.613	2606.604	2608.974	5755	0	159
2024.12.31	02:00:00	2608.954	2609.617	2606.852	2607.107	4124	0	159
2024.12.31	03:00:00	2607.057	2607.572	2603.507	2604.613	4289	0	159
2024.12.31	04:00:00	2604.612	2607.104	2604.297	2606.561	3228	0	159
2024.12.31	05:00:00	2606.538	2608.155	2602.591	2604.366	3874	0	160
2024.12.31	06:00:00	2604.341	2608.651	2603.555	2607.866	5745	0	159
2024.12.31	07:00:00	2607.884	2614.132	2607.325	2613.694	4875	0	159
2024.12.31	08:00:00	2613.735	2617.796	2612.829	2616.582	5730	0	159
2024.12.31	09:00:00	2616.564	2616.883	2613.075	2615.218	4807	0	159
2024.12.31	10:00:00	2615.258	2615.815	2610.854	2611.786	5336	0	159
2024.12.31	11:00:00	2611.798	2614.230	2609.714	2611.051	4824	0	159
2024.12.31	12:00:00	2611.016	2612.818	2609.299	2611.170	5396	0	159
2024.12.31	13:00:00	2611.213	2616.230	2605.314	2613.223	8891	0	159
2024.12.31	14:00:00	2613.290	2617.843	2611.278	2613.659	9638	0	159
2024.12.31	15:00:00	2613.598	2626.638	2612.436	2625.656	11239	0	159
2024.12.31	16:00:00	2625.632	2627.161	2622.229	2625.395	8823	0	159
2024.12.31	17:00:00	2625.430	2627.562	2623.199	2624.313	6457	0	159
2024.12.31	18:00:00	2624.272	2627.233	2622.695	2624.781	6328	0	159
2024.12.31	19:00:00	2624.815	2627.255	2622.852	2623.872	4485	0	159
2024.12.31	20:00:00	2623.840	2625.024	2622.190	2623.216	4225	0	159
2024.12.31	21:00:00	2623.181	2624.919	2622.909	2624.381	1906	0	159
2025.01.01	23:00:00	2625.179	2625.839	2621.641	2623.766	3113	0	159
2025.01.02	00:00:00	2623.798	2627.900	2622.720	2625.373	3992	0	159
2025.01.02	01:00:00	2625.414	2634.386	2623.776	2632.921	11210	0	159
2025.01.02	02:00:00	2632.947	2636.540	2632.318	2634.701	6418	0	159
2025.01.02	03:00:00	2634.666	2635.341	2632.267	2633.644	4292	0	159
2025.01.02	04:00:00	2633.633	2634.213	2631.050	2633.925	3611	0	159
2025.01.02	05:00:00	2633.924	2636.491	2633.094	2634.036	4437	0	160
2025.01.02	06:00:00	2633.937	2635.437	2631.205	2634.126	4885	0	159
2025.01.02	07:00:00	2634.126	2635.994	2632.992	2635.915	4634	0	159
2025.01.02	08:00:00	2635.953	2637.804	2631.123	2636.432	6516	0	159
2025.01.02	09:00:00	2636.417	2639.978	2635.879	2636.139	6354	0	159
2025.01.02	10:00:00	2636.128	2646.379	2632.744	2642.691	8985	0	159
2025.01.02	11:00:00	2642.701	2644.692	2640.255	2641.974	5701	0	159
2025.01.02	12:00:00	2642.006	2646.444	2640.305	2643.446	6321	0	159
2025.01.02	13:00:00	2643.400	2647.341	2636.005	2643.006	13518	0	159
2025.01.02	14:00:00	2642.964	2651.068	2640.361	2647.517	14502	0	159
2025.01.02	15:00:00	2647.488	2655.843	2645.178	2654.130	12432	0	159
2025.01.02	16:00:00	2654.062	2660.419	2650.035	2659.284	10722	0	159
2025.01.02	17:00:00	2659.326	2660.457	2652.517	2656.471	8060	0	159
2025.01.02	18:00:00	2656.477	2658.755	2653.773	2655.483	7656	0	159
2025.01.02	19:00:00	2655.524	2657.161	2653.800	2654.740	5901	0	159
2025.01.02	20:00:00	2654.775	2660.458	2654.151	2659.664	5863	0	159
2025.01.02	21:00:00	2659.621	2660.235	2656.550	2657.442	2773	0	159
2025.01.02	23:00:00	2657.396	2659.540	2657.322	2658.327	2588	0	159
2025.01.03	00:00:00	2658.328	2661.175	2658.328	2660.717	3379	0	159
2025.01.03	01:00:00	2660.745	2662.583	2656.650	2659.414	5862	0	159
2025.01.03	02:00:00	2659.425	2664.049	2656.109	2662.413	7774	0	159
2025.01.03	03:00:00	2662.443	2665.214	2661.238	2662.288	5403	0	159
2025.01.03	04:00:00	2662.255	2664.409	2661.680	2662.839	3083	0	159
2025.01.03	05:00:00	2662.868	2662.916	2655.909	2658.550	4768	0	159
2025.01.03	06:00:00	2658.538	2660.247	2656.696	2659.610	5032	0	159
2025.01.03	07:00:00	2659.518	2659.550	2651.924	2654.192	6413	0	159
2025.01.03	08:00:00	2654.164	2655.773	2649.890	2652.952	7012	0	159
2025.01.03	09:00:00	2652.975	2656.006	2652.820	2653.608	5440	0	159
2025.01.03	10:00:00	2653.608	2657.979	2653.007	2657.617	4891	0	159
2025.01.03	11:00:00	2657.580	2659.258	2656.332	2658.361	3506	0	159
2025.01.03	12:00:00	2657.003	2657.461	2655.218	2655.291	956	0	160
2025.01.03	13:00:00	2655.257	2656.394	2643.387	2649.804	11137	0	159
2025.01.03	14:00:00	2649.834	2652.672	2645.100	2647.827	12086	0	159
2025.01.03	15:00:00	2647.730	2648.303	2640.927	2643.842	13727	0	159
2025.01.03	16:00:00	2643.812	2647.264	2638.954	2639.968	8478	0	159
2025.01.03	17:00:00	2639.934	2642.617	2639.043	2641.763	6551	0	159
2025.01.03	18:00:00	2641.726	2642.361	2639.763	2641.827	5939	0	159
2025.01.03	19:00:00	2641.831	2642.959	2639.135	2639.421	4294	0	159
2025.01.03	20:00:00	2639.392	2640.094	2636.881	2638.163	4560	0	159
2025.01.03	21:00:00	2638.196	2640.740	2636.644	2640.370	3386	0	159
2025.01.05	23:00:00	2639.644	2642.386	2639.644	2641.063	3241	0	160
2025.01.06	00:00:00	2641.098	2643.296	2638.599	2643.191	4325	0	159
2025.01.06	01:00:00	2643.223	2647.426	2640.748	2641.322	8221	0	159
2025.01.06	02:00:00	2641.333	2645.295	2639.726	2644.520	5978	0	159
2025.01.06	03:00:00	2644.493	2645.355	2639.137	2640.190	5122	0	159
2025.01.06	04:00:00	2640.203	2640.824	2634.197	2635.534	5508	0	159
2025.01.06	05:00:00	2635.531	2636.240	2631.450	2633.892	6869	0	159
2025.01.06	06:00:00	2633.879	2635.346	2630.173	2631.535	6023	0	159
2025.01.06	07:00:00	2631.460	2633.634	2625.058	2626.921	6680	0	159
2025.01.06	08:00:00	2626.891	2632.547	2625.759	2631.506	6393	0	159
2025.01.06	09:00:00	2631.427	2635.730	2631.150	2632.699	6140	0	159
2025.01.06	10:00:00	2632.713	2635.052	2630.920	2633.825	4940	0	159
2025.01.06	11:00:00	2633.852	2649.489	2632.548	2645.602	14621	0	159
2025.01.06	12:00:00	2645.562	2647.861	2641.973	2645.404	8944	0	159
2025.01.06	13:00:00	2645.366	2648.848	2621.685	2624.253	22140	0	159
2025.01.06	14:00:00	2624.191	2635.030	2614.436	2631.588	28028	0	159
2025.01.06	15:00:00	2631.577	2639.621	2629.445	2634.392	17079	0	159
2025.01.06	16:00:00	2634.419	2641.381	2632.507	2640.729	9617	0	159
2025.01.06	17:00:00	2640.727	2641.027	2634.150	2636.639	6518	0	159
2025.01.06	18:00:00	2636.688	2638.606	2633.719	2634.619	6941	0	159
2025.01.06	19:00:00	2634.583	2635.517	2632.870	2634.373	5683	0	159
2025.01.06	20:00:00	2634.410	2635.481	2633.132	2634.664	4771	0	159
2025.01.06	21:00:00	2634.618	2637.067	2634.618	2635.748	2277	0	159
2025.01.06	23:00:00	2635.920	2636.270	2633.495	2634.681	2152	0	159
2025.01.07	00:00:00	2634.634	2635.185	2632.918	2635.075	3071	0	159
2025.01.07	01:00:00	2635.034	2641.146	2634.756	2639.017	7679	0	159
2025.01.07	02:00:00	2639.022	2640.058	2636.943	2638.608	5010	0	159
2025.01.07	03:00:00	2638.634	2640.202	2637.569	2639.563	3613	0	159
2025.01.07	04:00:00	2639.560	2639.738	2637.287	2638.266	3356	0	159
2025.01.07	05:00:00	2638.280	2645.685	2637.020	2644.439	5774	0	159
2025.01.07	06:00:00	2644.401	2646.757	2639.878	2640.246	5832	0	159
2025.01.07	07:00:00	2640.242	2642.224	2638.003	2640.487	5201	0	159
2025.01.07	08:00:00	2640.444	2644.838	2640.031	2642.652	5806	0	159
2025.01.07	09:00:00	2642.597	2644.180	2640.116	2641.334	5116	0	159
2025.01.07	10:00:00	2641.375	2644.764	2641.319	2643.838	4749	0	159
