time,Symbol,Action,price,SL,Lots,Description,Magic
2025-12-05 00:00:00,XAUUSD,LONG,4201.691,4196.42626953125,0.1,GoldResearch-Range,654321
2025-12-05 01:00:00,XAUUSD,SHORT,4203.108,4208.67529296875,0.1,GoldResearch-Range,654321
2025-12-05 05:00:00,XAUUSD,LONG,4220.533,4216.0341796875,0.1,GoldResearch-Range,654321
2025-12-05 06:00:00,XAUUSD,LONG,4224.483,4218.58544921875,0.1,GoldResearch-Range,654321
2025-12-05 10:00:00,XAUUSD,LONG,4222.918,4218.70849609375,0.1,GoldResearch-Range,654321
2025-12-05 16:00:00,XAUUSD,LONG,4214.239,4202.40673828125,0.1,GoldResearch-Range,654321
2025-12-05 17:00:00,XAUUSD,SHORT,4217.463,4224.09716796875,0.1,GoldResearch-Range,654321
2025-12-05 18:00:00,XAUUSD,SHORT,4208.833,4214.21923828125,0.1,GoldResearch-Range,654321
2025-12-05 19:00:00,XAUUSD,SHORT,4207.649,4212.41357421875,0.1,GoldResearch-Range,654321
2025-12-05 20:00:00,XAUUSD,SHORT,4202.237,4207.23876953125,0.1,GoldResearch-Range,654321
2025-12-05 21:00:00,XAUUSD,SHORT,4198.522,4204.38037109375,0.1,GoldResearch-Range,654321
2025-12-07 23:00:00,XAUUSD,SHORT,4201.389,4208.572265625,0.1,GoldResearch-Range,654321
2025-12-08 00:00:00,XAUUSD,SHORT,4210.843,4216.1787109375,0.1,GoldResearch-Range,654321
2025-12-08 01:00:00,XAUUSD,SHORT,4201.123,4208.6103515625,0.1,GoldResearch-Range,654321
2025-12-08 02:00:00,XAUUSD,LONG,4208.514,4202.32080078125,0.1,GoldResearch-Range,654321
2025-12-08 03:00:00,XAUUSD,SHORT,4210.008,4214.3330078125,0.1,GoldResearch-Range,654321
2025-12-08 04:00:00,XAUUSD,SHORT,4208.501,4212.49951171875,0.1,GoldResearch-Range,654321
2025-12-08 06:00:00,XAUUSD,LONG,4217.001,4212.30615234375,0.1,GoldResearch-Range,654321
2025-12-08 07:00:00,XAUUSD,SHORT,4206.864,4212.96923828125,0.1,GoldResearch-Range,654321
2025-12-08 08:00:00,XAUUSD,LONG,4209.883,4203.85302734375,0.1,GoldResearch-Range,654321
2025-12-08 09:00:00,XAUUSD,LONG,4207.989,4202.87109375,0.1,GoldResearch-Range,654321
2025-12-08 10:00:00,XAUUSD,LONG,4203.561,4198.38623046875,0.1,GoldResearch-Range,654321
2025-12-08 11:00:00,XAUUSD,SHORT,4208.427,4214.61962890625,0.1,GoldResearch-Range,654321
2025-12-08 12:00:00,XAUUSD,LONG,4213.767,4209.07568359375,0.1,GoldResearch-Range,654321
2025-12-08 13:00:00,XAUUSD,SHORT,4201.653,4208.88720703125,0.1,GoldResearch-Range,654321
2025-12-08 14:00:00,XAUUSD,SHORT,4196.711,4203.41943359375,0.1,GoldResearch-Range,654321
2025-12-08 15:00:00,XAUUSD,SHORT,4182.914,4190.23486328125,0.1,GoldResearch-Range,654321
2025-12-08 16:00:00,XAUUSD,SHORT,4191.592,4198.62939453125,0.1,GoldResearch-Range,654321
2025-12-08 17:00:00,XAUUSD,SHORT,4194.81,4199.44091796875,0.1,GoldResearch-Range,654321
2025-12-08 18:00:00,XAUUSD,SHORT,4187.271,4192.58154296875,0.1,GoldResearch-Range,654321
2025-12-08 19:00:00,XAUUSD,SHORT,4187.057,4191.0732421875,0.1,GoldResearch-Range,654321
2025-12-08 20:00:00,XAUUSD,SHORT,4191.505,4197.18359375,0.1,GoldResearch-Range,654321
2025-12-08 21:00:00,XAUUSD,SHORT,4190.613,4194.7119140625,0.1,GoldResearch-Range,654321
2025-12-08 23:00:00,XAUUSD,SHORT,4194.735,4198.4853515625,0.1,GoldResearch-Range,654321
2025-12-09 00:00:00,XAUUSD,SHORT,4190.444,4194.54248046875,0.1,GoldResearch-Range,654321
2025-12-09 01:00:00,XAUUSD,LONG,4196.117,4191.013671875,0.1,GoldResearch-Range,654321
2025-12-09 02:00:00,XAUUSD,SHORT,4189.854,4195.28466796875,0.1,GoldResearch-Range,654321
2025-12-09 03:00:00,XAUUSD,SHORT,4194.6,4199.34912109375,0.1,GoldResearch-Range,654321
2025-12-09 04:00:00,XAUUSD,SHORT,4186.967,4192.27685546875,0.1,GoldResearch-Range,654321
2025-12-09 05:00:00,XAUUSD,SHORT,4179.793,4184.90625,0.1,GoldResearch-Range,654321
2025-12-09 06:00:00,XAUUSD,LONG,4181.941,4175.78662109375,0.1,GoldResearch-Range,654321
2025-12-09 07:00:00,XAUUSD,SHORT,4182.368,4187.65380859375,0.1,GoldResearch-Range,654321
2025-12-09 08:00:00,XAUUSD,SHORT,4191.625,4196.25244140625,0.1,GoldResearch-Range,654321
2025-12-09 09:00:00,XAUUSD,LONG,4202.77,4194.748046875,0.1,GoldResearch-Range,654321
2025-12-09 11:00:00,XAUUSD,LONG,4202.976,4198.9853515625,0.1,GoldResearch-Range,654321
2025-12-09 18:00:00,XAUUSD,LONG,4208.871,4203.8447265625,0.1,GoldResearch-Range,654321
2025-12-09 19:00:00,XAUUSD,LONG,4212.577,4208.08642578125,0.1,GoldResearch-Range,654321
2025-12-10 01:00:00,XAUUSD,LONG,4213.813,4207.7724609375,0.1,GoldResearch-Range,654321
2025-12-10 02:00:00,XAUUSD,LONG,4216.996,4212.30126953125,0.1,GoldResearch-Range,654321
2025-12-10 03:00:00,XAUUSD,LONG,4206.3,4200.3681640625,0.1,GoldResearch-Range,654321
2025-12-10 06:00:00,XAUUSD,LONG,4207.338,4202.220703125,0.1,GoldResearch-Range,654321
2025-12-10 07:00:00,XAUUSD,LONG,4203.392,4198.98583984375,0.1,GoldResearch-Range,654321
2025-12-10 08:00:00,XAUUSD,SHORT,4197.856,4202.56982421875,0.1,GoldResearch-Range,654321
2025-12-10 09:00:00,XAUUSD,SHORT,4194.396,4199.13671875,0.1,GoldResearch-Range,654321
2025-12-10 10:00:00,XAUUSD,LONG,4193.26,4188.15966796875,0.1,GoldResearch-Range,654321
2025-12-10 11:00:00,XAUUSD,SHORT,4197.208,4201.1484375,0.1,GoldResearch-Range,654321
2025-12-10 12:00:00,XAUUSD,LONG,4196.506,4192.0322265625,0.1,GoldResearch-Range,654321
2025-12-10 13:00:00,XAUUSD,LONG,4200.783,4194.76123046875,0.1,GoldResearch-Range,654321
2025-12-10 14:00:00,XAUUSD,SHORT,4192.568,4199.26953125,0.1,GoldResearch-Range,654321
2025-12-10 15:00:00,XAUUSD,SHORT,4193.62,4199.15673828125,0.1,GoldResearch-Range,654321
2025-12-10 17:00:00,XAUUSD,SHORT,4199.755,4203.9677734375,0.1,GoldResearch-Range,654321
2025-12-10 18:00:00,XAUUSD,SHORT,4194.418,4199.41064453125,0.1,GoldResearch-Range,654321
2025-12-11 00:00:00,XAUUSD,LONG,4237.144,4231.00146484375,0.1,GoldResearch-Range,654321
2025-12-11 04:00:00,XAUUSD,SHORT,4213.579,4218.48095703125,0.1,GoldResearch-Range,654321
2025-12-11 05:00:00,XAUUSD,SHORT,4207.523,4213.005859375,0.1,GoldResearch-Range,654321
2025-12-11 07:00:00,XAUUSD,LONG,4216.079,4210.951171875,0.1,GoldResearch-Range,654321
2025-12-11 09:00:00,XAUUSD,LONG,4218.579,4212.62451171875,0.1,GoldResearch-Range,654321
2025-12-11 10:00:00,XAUUSD,LONG,4216.953,4210.91357421875,0.1,GoldResearch-Range,654321
2025-12-11 11:00:00,XAUUSD,SHORT,4211.174,4216.49560546875,0.1,GoldResearch-Range,654321
2025-12-11 12:00:00,XAUUSD,LONG,4220.383,4214.42578125,0.1,GoldResearch-Range,654321
2025-12-11 20:00:00,XAUUSD,LONG,4276.268,4270.13818359375,0.1,GoldResearch-Range,654321
2025-12-11 21:00:00,XAUUSD,LONG,4280.179,4274.04345703125,0.1,GoldResearch-Range,654321
2025-12-12 01:00:00,XAUUSD,LONG,4271.02,4264.8974609375,0.1,GoldResearch-Range,654321
2025-12-12 02:00:00,XAUUSD,LONG,4270.501,4265.74658203125,0.1,GoldResearch-Range,654321
2025-12-12 06:00:00,XAUUSD,LONG,4282.915,4278.42529296875,0.1,GoldResearch-Range,654321
2025-12-12 07:00:00,XAUUSD,LONG,4287.227,4281.85498046875,0.1,GoldResearch-Range,654321
2025-12-12 09:00:00,XAUUSD,LONG,4318.241,4311.88623046875,0.1,GoldResearch-Range,654321
2025-12-12 12:00:00,XAUUSD,LONG,4325.88,4319.68408203125,0.1,GoldResearch-Range,654321
2025-12-12 13:00:00,XAUUSD,LONG,4341.042,4331.9345703125,0.1,GoldResearch-Range,654321
2025-12-12 14:00:00,XAUUSD,LONG,4346.965,4337.84521484375,0.1,GoldResearch-Range,654321
2025-12-12 15:00:00,XAUUSD,SHORT,4290.494,4302.96484375,0.1,GoldResearch-Range,654321
2025-12-12 16:00:00,XAUUSD,SHORT,4282.109,4292.76025390625,0.1,GoldResearch-Range,654321
2025-12-12 18:00:00,XAUUSD,LONG,4294.896,4287.8857421875,0.1,GoldResearch-Range,654321
2025-12-12 20:00:00,XAUUSD,LONG,4299.239,4293.00634765625,0.1,GoldResearch-Range,654321
2025-12-15 02:00:00,XAUUSD,LONG,4326.428,4321.291015625,0.1,GoldResearch-Range,654321
2025-12-15 11:00:00,XAUUSD,LONG,4342.747,4337.59033203125,0.1,GoldResearch-Range,654321
2025-12-15 12:00:00,XAUUSD,LONG,4345.67,4341.3203125,0.1,GoldResearch-Range,654321
2025-12-15 15:00:00,XAUUSD,SHORT,4318.307,4324.71630859375,0.1,GoldResearch-Range,654321
2025-12-15 16:00:00,XAUUSD,SHORT,4297.441,4307.7373046875,0.1,GoldResearch-Range,654321
2025-12-15 17:00:00,XAUUSD,SHORT,4304.47,4310.77685546875,0.1,GoldResearch-Range,654321
2025-12-15 18:00:00,XAUUSD,LONG,4313.077,4306.82470703125,0.1,GoldResearch-Range,654321
2025-12-15 19:00:00,XAUUSD,SHORT,4314.227,4319.74169921875,0.1,GoldResearch-Range,654321
2025-12-15 20:00:00,XAUUSD,SHORT,4304.48,4311.1494140625,0.1,GoldResearch-Range,654321
2025-12-15 21:00:00,XAUUSD,SHORT,4305.498,4309.6279296875,0.1,GoldResearch-Range,654321
2025-12-15 23:00:00,XAUUSD,SHORT,4304.15,4308.20703125,0.1,GoldResearch-Range,654321
2025-12-16 00:00:00,XAUUSD,SHORT,4307.831,4312.8427734375,0.1,GoldResearch-Range,654321
2025-12-16 01:00:00,XAUUSD,SHORT,4308.853,4316.70947265625,0.1,GoldResearch-Range,654321
2025-12-16 02:00:00,XAUUSD,SHORT,4289.922,4298.900390625,0.1,GoldResearch-Range,654321
2025-12-16 03:00:00,XAUUSD,SHORT,4290.839,4296.9677734375,0.1,GoldResearch-Range,654321
2025-12-16 04:00:00,XAUUSD,SHORT,4289.085,4293.19287109375,0.1,GoldResearch-Range,654321
2025-12-16 05:00:00,XAUUSD,SHORT,4284.136,4291.4609375,0.1,GoldResearch-Range,654321
2025-12-16 06:00:00,XAUUSD,SHORT,4289.242,4294.90087890625,0.1,GoldResearch-Range,654321
2025-12-16 07:00:00,XAUUSD,SHORT,4287.643,4292.80712890625,0.1,GoldResearch-Range,654321
2025-12-16 08:00:00,XAUUSD,LONG,4284.723,4278.58642578125,0.1,GoldResearch-Range,654321
2025-12-16 09:00:00,XAUUSD,LONG,4280.361,4274.99755859375,0.1,GoldResearch-Range,654321
2025-12-16 10:00:00,XAUUSD,SHORT,4277.355,4282.970703125,0.1,GoldResearch-Range,654321
2025-12-16 11:00:00,XAUUSD,SHORT,4278.382,4282.3984375,0.1,GoldResearch-Range,654321
2025-12-16 12:00:00,XAUUSD,SHORT,4294.475,4301.8173828125,0.1,GoldResearch-Range,654321
2025-12-16 15:00:00,XAUUSD,LONG,4319.805,4311.46484375,0.1,GoldResearch-Range,654321
2025-12-16 16:00:00,XAUUSD,SHORT,4300.577,4310.88134765625,0.1,GoldResearch-Range,654321
2025-12-16 20:00:00,XAUUSD,LONG,4304.749,4298.578125,0.1,GoldResearch-Range,654321
2025-12-16 21:00:00,XAUUSD,SHORT,4302.417,4306.34521484375,0.1,GoldResearch-Range,654321
2025-12-17 05:00:00,XAUUSD,LONG,4333.959,4327.67626953125,0.1,GoldResearch-Range,654321
2025-12-17 06:00:00,XAUUSD,LONG,4328.668,4322.2978515625,0.1,GoldResearch-Range,654321
2025-12-17 07:00:00,XAUUSD,LONG,4317.899,4311.6396484375,0.1,GoldResearch-Range,654321
2025-12-17 11:00:00,XAUUSD,LONG,4316.409,4312.1064453125,0.1,GoldResearch-Range,654321
2025-12-17 12:00:00,XAUUSD,LONG,4317.521,4312.36474609375,0.1,GoldResearch-Range,654321
2025-12-17 14:00:00,XAUUSD,LONG,4338.22,4329.67333984375,0.1,GoldResearch-Range,654321
2025-12-17 19:00:00,XAUUSD,LONG,4336.967,4330.912109375,0.1,GoldResearch-Range,654321
2025-12-18 02:00:00,XAUUSD,LONG,4333.283,4328.45849609375,0.1,GoldResearch-Range,654321
2025-12-18 06:00:00,XAUUSD,LONG,4334.007,4329.6865234375,0.1,GoldResearch-Range,654321
2025-12-18 07:00:00,XAUUSD,LONG,4331.418,4326.69091796875,0.1,GoldResearch-Range,654321
2025-12-18 08:00:00,XAUUSD,SHORT,4326.574,4331.81494140625,0.1,GoldResearch-Range,654321
2025-12-18 09:00:00,XAUUSD,SHORT,4323.365,4328.3134765625,0.1,GoldResearch-Range,654321
2025-12-18 10:00:00,XAUUSD,LONG,4325.359,4321.04736328125,0.1,GoldResearch-Range,654321
2025-12-18 11:00:00,XAUUSD,SHORT,4325.567,4329.05908203125,0.1,GoldResearch-Range,654321
2025-12-18 12:00:00,XAUUSD,LONG,4320.947,4315.62744140625,0.1,GoldResearch-Range,654321
2025-12-18 14:00:00,XAUUSD,SHORT,4328.517,4339.0810546875,0.1,GoldResearch-Range,654321
2025-12-18 17:00:00,XAUUSD,LONG,4333.269,4321.1025390625,0.1,GoldResearch-Range,654321
2025-12-18 18:00:00,XAUUSD,SHORT,4331.66,4338.98046875,0.1,GoldResearch-Range,654321
2025-12-18 19:00:00,XAUUSD,LONG,4324.944,4318.83935546875,0.1,GoldResearch-Range,654321
2025-12-18 20:00:00,XAUUSD,LONG,4334.706,4328.59326171875,0.1,GoldResearch-Range,654321
2025-12-19 00:00:00,XAUUSD,SHORT,4326.019,4331.548828125,0.1,GoldResearch-Range,654321
2025-12-19 01:00:00,XAUUSD,SHORT,4323.266,4331.0068359375,0.1,GoldResearch-Range,654321
2025-12-19 02:00:00,XAUUSD,SHORT,4316.817,4323.74365234375,0.1,GoldResearch-Range,654321
2025-12-19 03:00:00,XAUUSD,SHORT,4318.024,4322.9208984375,0.1,GoldResearch-Range,654321
2025-12-19 04:00:00,XAUUSD,SHORT,4322.789,4326.919921875,0.1,GoldResearch-Range,654321
2025-12-19 05:00:00,XAUUSD,LONG,4325.918,4319.81201171875,0.1,GoldResearch-Range,654321
2025-12-19 06:00:00,XAUUSD,LONG,4326.363,4321.5458984375,0.1,GoldResearch-Range,654321
2025-12-19 07:00:00,XAUUSD,LONG,4322.756,4317.94287109375,0.1,GoldResearch-Range,654321
2025-12-19 08:00:00,XAUUSD,SHORT,4326.159,4331.01708984375,0.1,GoldResearch-Range,654321
2025-12-19 10:00:00,XAUUSD,LONG,4327.744,4322.41650390625,0.1,GoldResearch-Range,654321
2025-12-19 11:00:00,XAUUSD,SHORT,4327.238,4331.01513671875,0.1,GoldResearch-Range,654321
2025-12-19 12:00:00,XAUUSD,LONG,4326.814,4321.67626953125,0.1,GoldResearch-Range,654321
2025-12-19 18:00:00,XAUUSD,LONG,4348.578,4342.2744140625,0.1,GoldResearch-Range,654321
2025-12-19 21:00:00,XAUUSD,LONG,4339.365,4335.7333984375,0.1,GoldResearch-Range,654321
2025-12-22 01:00:00,XAUUSD,LONG,4382.933,4374.2978515625,0.1,GoldResearch-Range,654321
2025-12-22 04:00:00,XAUUSD,LONG,4398.386,4393.14501953125,0.1,GoldResearch-Range,654321
2025-12-22 05:00:00,XAUUSD,LONG,4400.128,4393.9169921875,0.1,GoldResearch-Range,654321
2025-12-22 10:00:00,XAUUSD,LONG,4408.655,4403.2275390625,0.1,GoldResearch-Range,654321
2025-12-22 11:00:00,XAUUSD,LONG,4410.299,4405.90234375,0.1,GoldResearch-Range,654321
2025-12-22 13:00:00,XAUUSD,LONG,4423.526,4417.01611328125,0.1,GoldResearch-Range,654321
2025-12-22 14:00:00,XAUUSD,LONG,4419.251,4412.74755859375,0.1,GoldResearch-Range,654321
2025-12-22 15:00:00,XAUUSD,LONG,4431.837,4423.2802734375,0.1,GoldResearch-Range,654321
2025-12-22 16:00:00,XAUUSD,LONG,4438.767,4432.40966796875,0.1,GoldResearch-Range,654321
2025-12-22 20:00:00,XAUUSD,LONG,4438.471,4433.73974609375,0.1,GoldResearch-Range,654321
2025-12-22 23:00:00,XAUUSD,LONG,4460.243,4453.77734375,0.1,GoldResearch-Range,654321
2025-12-23 00:00:00,XAUUSD,LONG,4470.532,4464.12353515625,0.1,GoldResearch-Range,654321
2025-12-23 02:00:00,XAUUSD,LONG,4493.412,4485.2900390625,0.1,GoldResearch-Range,654321
2025-12-23 03:00:00,XAUUSD,LONG,4486.863,4480.3583984375,0.1,GoldResearch-Range,654321
2025-12-23 04:00:00,XAUUSD,LONG,4482.547,4477.10693359375,0.1,GoldResearch-Range,654321
2025-12-23 09:00:00,XAUUSD,LONG,4480.43,4474.00732421875,0.1,GoldResearch-Range,654321
2025-12-23 10:00:00,XAUUSD,LONG,4484.302,4479.30908203125,0.1,GoldResearch-Range,654321
2025-12-23 13:00:00,XAUUSD,LONG,4479.132,4470.30712890625,0.1,GoldResearch-Range,654321
2025-12-23 14:00:00,XAUUSD,SHORT,4446.368,4457.2197265625,0.1,GoldResearch-Range,654321
2025-12-23 15:00:00,XAUUSD,SHORT,4458.511,4468.8115234375,0.1,GoldResearch-Range,654321
2025-12-23 18:00:00,XAUUSD,LONG,4484.408,4477.97998046875,0.1,GoldResearch-Range,654321
2025-12-23 19:00:00,XAUUSD,LONG,4490.86,4484.52099609375,0.1,GoldResearch-Range,654321
2025-12-24 02:00:00,XAUUSD,LONG,4477.52,4464.94873046875,0.1,GoldResearch-Range,654321
2025-12-24 06:00:00,XAUUSD,LONG,4493.596,4487.33203125,0.1,GoldResearch-Range,654321
2025-12-24 08:00:00,XAUUSD,LONG,4482.329,4476.00830078125,0.1,GoldResearch-Range,654321
2025-12-24 09:00:00,XAUUSD,LONG,4494.626,4488.01171875,0.1,GoldResearch-Range,654321
2025-12-24 12:00:00,XAUUSD,LONG,4490.814,4486.31884765625,0.1,GoldResearch-Range,654321
2025-12-24 14:00:00,XAUUSD,SHORT,4464.674,4474.68798828125,0.1,GoldResearch-Range,654321
2025-12-24 15:00:00,XAUUSD,SHORT,4458.334,4468.2265625,0.1,GoldResearch-Range,654321
2025-12-24 16:00:00,XAUUSD,SHORT,4476.776,4484.2919921875,0.1,GoldResearch-Range,654321
2025-12-24 17:00:00,XAUUSD,SHORT,4480.553,4486.287109375,0.1,GoldResearch-Range,654321
2025-12-24 18:00:00,XAUUSD,SHORT,4480.715,4484.912109375,0.1,GoldResearch-Range,654321
2025-12-26 00:00:00,XAUUSD,LONG,4517.954,4509.052734375,0.1,GoldResearch-Range,654321
2025-12-26 01:00:00,XAUUSD,LONG,4503.791,4492.423828125,0.1,GoldResearch-Range,654321
2025-12-26 10:00:00,XAUUSD,LONG,4514.401,4508.02880859375,0.1,GoldResearch-Range,654321
2025-12-26 11:00:00,XAUUSD,LONG,4509.647,4503.1826171875,0.1,GoldResearch-Range,654321
2025-12-26 12:00:00,XAUUSD,LONG,4508.899,4503.544921875,0.1,GoldResearch-Range,654321
2025-12-26 13:00:00,XAUUSD,LONG,4525.108,4516.470703125,0.1,GoldResearch-Range,654321
2025-12-28 23:00:00,XAUUSD,LONG,4527.184,4518.36474609375,0.1,GoldResearch-Range,654321
2025-12-29 00:00:00,XAUUSD,LONG,4497.406,4484.6435546875,0.1,GoldResearch-Range,654321
2025-12-29 01:00:00,XAUUSD,LONG,4497.163,4488.302734375,0.1,GoldResearch-Range,654321
2025-12-29 02:00:00,XAUUSD,SHORT,4512.367,4520.0009765625,0.1,GoldResearch-Range,654321
2025-12-29 04:00:00,XAUUSD,LONG,4515.736,4509.36181640625,0.1,GoldResearch-Range,654321
2025-12-29 05:00:00,XAUUSD,LONG,4506.734,4500.20068359375,0.1,GoldResearch-Range,654321
2025-12-29 06:00:00,XAUUSD,SHORT,4475.204,4486.1259765625,0.1,GoldResearch-Range,654321
2025-12-29 07:00:00,XAUUSD,SHORT,4474.592,4485.92138671875,0.1,GoldResearch-Range,654321
2025-12-29 08:00:00,XAUUSD,LONG,4460.937,4449.85400390625,0.1,GoldResearch-Range,654321
2025-12-29 09:00:00,XAUUSD,SHORT,4472.176,4478.7138671875,0.1,GoldResearch-Range,654321
2025-12-29 10:00:00,XAUUSD,SHORT,4460.856,4467.48828125,0.1,GoldResearch-Range,654321
2025-12-29 11:00:00,XAUUSD,SHORT,4446.696,4457.44873046875,0.1,GoldResearch-Range,654321
2025-12-29 12:00:00,XAUUSD,SHORT,4464.197,4472.009765625,0.1,GoldResearch-Range,654321
2025-12-29 13:00:00,XAUUSD,LONG,4421.483,4407.17431640625,0.1,GoldResearch-Range,654321
2025-12-29 14:00:00,XAUUSD,SHORT,4360.413,4379.6005859375,0.1,GoldResearch-Range,654321
2025-12-29 15:00:00,XAUUSD,SHORT,4325.328,4344.47998046875,0.1,GoldResearch-Range,654321
2025-12-29 16:00:00,XAUUSD,SHORT,4341.805,4354.99267578125,0.1,GoldResearch-Range,654321
2025-12-29 17:00:00,XAUUSD,SHORT,4328.092,4338.36572265625,0.1,GoldResearch-Range,654321
2025-12-29 18:00:00,XAUUSD,SHORT,4331.515,4340.97265625,0.1,GoldResearch-Range,654321
2025-12-29 19:00:00,XAUUSD,LONG,4336.993,4331.03369140625,0.1,GoldResearch-Range,654321
2025-12-29 20:00:00,XAUUSD,SHORT,4334.685,4343.39990234375,0.1,GoldResearch-Range,654321
2025-12-29 21:00:00,XAUUSD,SHORT,4331.546,4343.2392578125,0.1,GoldResearch-Range,654321
2025-12-29 23:00:00,XAUUSD,SHORT,4345.645,4353.5751953125,0.1,GoldResearch-Range,654321
2025-12-30 00:00:00,XAUUSD,SHORT,4339.658,4347.6298828125,0.1,GoldResearch-Range,654321
2025-12-30 01:00:00,XAUUSD,SHORT,4360.153,4370.7939453125,0.1,GoldResearch-Range,654321
2025-12-30 02:00:00,XAUUSD,SHORT,4362.656,4369.04736328125,0.1,GoldResearch-Range,654321
2025-12-30 03:00:00,XAUUSD,SHORT,4359.264,4364.8720703125,0.1,GoldResearch-Range,654321
2025-12-30 04:00:00,XAUUSD,LONG,4363.481,4357.494140625,0.1,GoldResearch-Range,654321
2025-12-30 05:00:00,XAUUSD,SHORT,4377.697,4385.18115234375,0.1,GoldResearch-Range,654321
2025-12-30 06:00:00,XAUUSD,SHORT,4364.71,4372.3486328125,0.1,GoldResearch-Range,654321
2025-12-30 07:00:00,XAUUSD,LONG,4372.569,4363.9541015625,0.1,GoldResearch-Range,654321
2025-12-30 08:00:00,XAUUSD,LONG,4364.961,4356.62939453125,0.1,GoldResearch-Range,654321
2025-12-30 09:00:00,XAUUSD,SHORT,4372.025,4377.82568359375,0.1,GoldResearch-Range,654321
2025-12-30 10:00:00,XAUUSD,LONG,4384.93,4376.3876953125,0.1,GoldResearch-Range,654321
2025-12-30 11:00:00,XAUUSD,LONG,4384.409,4379.07666015625,0.1,GoldResearch-Range,654321
2025-12-30 14:00:00,XAUUSD,SHORT,4366.377,4377.033203125,0.1,GoldResearch-Range,654321
2025-12-30 15:00:00,XAUUSD,SHORT,4365.096,4372.11279296875,0.1,GoldResearch-Range,654321
2025-12-30 16:00:00,XAUUSD,LONG,4377.719,4369.26708984375,0.1,GoldResearch-Range,654321
2025-12-30 17:00:00,XAUUSD,SHORT,4370.161,4376.8642578125,0.1,GoldResearch-Range,654321
2025-12-30 18:00:00,XAUUSD,SHORT,4364.807,4371.607421875,0.1,GoldResearch-Range,654321
2025-12-30 19:00:00,XAUUSD,SHORT,4348.624,4358.2802734375,0.1,GoldResearch-Range,654321
2025-12-30 20:00:00,XAUUSD,SHORT,4341.802,4349.27734375,0.1,GoldResearch-Range,654321
2025-12-30 21:00:00,XAUUSD,SHORT,4338.759,4345.6943359375,0.1,GoldResearch-Range,654321
2025-12-30 23:00:00,XAUUSD,SHORT,4338.922,4346.25439453125,0.1,GoldResearch-Range,654321
2025-12-31 00:00:00,XAUUSD,LONG,4342.413,4336.19384765625,0.1,GoldResearch-Range,654321
2025-12-31 01:00:00,XAUUSD,SHORT,4366.062,4376.41845703125,0.1,GoldResearch-Range,654321
2025-12-31 02:00:00,XAUUSD,LONG,4348.691,4340.12890625,0.1,GoldResearch-Range,654321
2025-12-31 03:00:00,XAUUSD,SHORT,4348.586,4355.88720703125,0.1,GoldResearch-Range,654321
2025-12-31 04:00:00,XAUUSD,SHORT,4332.989,4340.79296875,0.1,GoldResearch-Range,654321
2025-12-31 05:00:00,XAUUSD,SHORT,4285.812,4299.25537109375,0.1,GoldResearch-Range,654321
2025-12-31 06:00:00,XAUUSD,LONG,4328.006,4313.1025390625,0.1,GoldResearch-Range,654321
2025-12-31 07:00:00,XAUUSD,LONG,4331.108,4324.8994140625,0.1,GoldResearch-Range,654321
2025-12-31 08:00:00,XAUUSD,SHORT,4307.21,4317.685546875,0.1,GoldResearch-Range,654321
2025-12-31 09:00:00,XAUUSD,SHORT,4325.899,4335.90087890625,0.1,GoldResearch-Range,654321
2025-12-31 10:00:00,XAUUSD,SHORT,4306.677,4316.47802734375,0.1,GoldResearch-Range,654321
2025-12-31 11:00:00,XAUUSD,LONG,4311.005,4304.8251953125,0.1,GoldResearch-Range,654321
2025-12-31 12:00:00,XAUUSD,SHORT,4313.899,4320.61962890625,0.1,GoldResearch-Range,654321
2025-12-31 14:00:00,XAUUSD,LONG,4346.005,4336.67822265625,0.1,GoldResearch-Range,654321
2025-12-31 15:00:00,XAUUSD,SHORT,4337.274,4344.759765625,0.1,GoldResearch-Range,654321
2025-12-31 16:00:00,XAUUSD,SHORT,4322.976,4331.162109375,0.1,GoldResearch-Range,654321
2025-12-31 17:00:00,XAUUSD,SHORT,4321.796,4327.27685546875,0.1,GoldResearch-Range,654321
2025-12-31 18:00:00,XAUUSD,SHORT,4319.303,4326.1748046875,0.1,GoldResearch-Range,654321
2025-12-31 19:00:00,XAUUSD,SHORT,4311.253,4317.9697265625,0.1,GoldResearch-Range,654321
2025-12-31 20:00:00,XAUUSD,SHORT,4312.854,4320.40185546875,0.1,GoldResearch-Range,654321
